Toll House,Toll House Ultimates Pecan Turtle Delight,Turtle,"Bleached Enriched Flour,Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid, Sugar, Nestle Toll House Morsels,Semi-Sweet Chocolate,Sugar, Chocolate, Cocoa Butter, Milkfat, Soy Lecithin, Vanillin -an Artificial Flavor, Natural Flavor, Margarine,Palm Oil, Water, Sunflower Oil, Hydrogenated Cottonseed Oil, Salt, Vegetable Mono Diglycerides, Soy Lecithin, Natural! Artificial Flavors, Vitamin A Palmitate Added, Beta Carotene,Color, Whey, Caramel Filling,High Fructose Corn Syrup, Fructose, Water, Partially Hydrogenated Soybean and Cottonseed Oils, Dextrose, Modified Cornstarch, Modified Tapioca Starch, Glycerin, Natural Flavor,with Milk and Soy, Cornstarch, Cellulose Gel, Caramel Color, Salt, Mono - and Diglycerides, Cellulose Gum, Potassium Sorbate, Datem, Sot Lecithin, Yellow 6, Red 40, Pecans, Water, Corn Syrup Solids, Molasses, Eggs, Baking Soda,Contains Sot Lecithin, Salt, Sodium Aluminum Phosphate, Vanilla Extract, Vanillin - an Artificial Flavor",170,80,9,4,12,1,cookie
Schoep's,"Ice Cream, Mint Chocolate Chip",,,110,25,3,1.5,32,0.5,cup
Marketside,"Bread, Sesame Seed French",Sesame Seed French,"French Bread: Enriched Flour,Wheat Flour, Malted Barley Flour, Niacin, Ferrous Sulfate, Thiamin Mononitrate, Riboflavin, Folic Acid, Water, Yeast Contains Less Than 2% of The Following: High Fructose Corn Syrup, Salt, Soybean Oil, Sodium Aluminum Phosphate, Baking Soda, Dough Conditioners,Datem, Ammonium Sulfate, Calcium Sulfate, Ascorbic Acid, Enzymes, Potassium Iodate, Azodicarbonamide, L-Cysteine Hydrochloride Sesame Seed Topping: Sesame Seed Contains: Wheat, Soy",120,5,1,0,10,46,G
Medi WEightloss,"Chocolate Sensations, Dark Chocolate Coffee",,,40,30,3,2,14,1,piece
Shari Candies,Atomic Fire Balls,,"Sucrose, Contains Less than 2% of the Following: Modified Food Starch, Artificial Flavor, Carnauba Wax, Gum Acacia, Color Added, Red 40 Lake",60,0,0,0,8,3,pieces
Live G Free,"Gluten Free Multiseed Snack Crackers, Sea Salt",,,130,45,5,0.5,4,13,crackers
Natural Value,"White Popcorn, Organic",,,180,20,2.5,0,18,0.25,cup
Fischer's,"Bologna, Thick Sliced W/Turkey, Chicken & Pork","Thick Sliced W/Turkey, Chicken & Pork","Mechanically Separated Turkey, Mechanically Separated Chicken, Pork, Water, Corn Syrup, Salt, Contains Less Than 2% of Flavorings, Modified Food Starch, Dextrose, Sodium Lactate, Sodium Phosphate, Beef, Sodium Diacetate, Sodium Erythorbate, Sodium Nitrite, Extract of Paprika",150,110,12,4,8,56,G
Devon Cream,Chocolate Digestive,,,120,60,6,3.5,0,1,pack
La Preferida,"Enchilada Sauce, Hot Red Chili 10 Oz",Hot Red Chili 10 Oz,"Water, Red Chili Paste, Wheat Flour, Canola Oil Or Partially Hydrogenated Canola Oil, Salt, Tomato Paste, Spices, Caramel Color, Garlic Powder, Red Color #40, Citric Acid",80,45,5,1,4,65,G
Eureka!,Seeds The Day Organic Bread,,,90,25,2.5,0,18,1,slice
Sea Best,Orange Roughy Fillets,,,80,0,0,0,4,1,fillet
J. Skinner,"Danish, Amazing Apricot",,,170,70,8,3.5,8,1,slice
del Monte,"Yogurt Raisins, Strawberry Flavor",,"Sugar, Raisins, Partially Hydrogenated Palm Kernel Oil, Nonfat Yogurt Powder, Corn Syrup, Dextrin, Maltodextrin, Natural and Artificial Flavor, Soy Lecithin, Confectioner's Glaze, Red 40 Lake, Vanillin,Artificial Flavor, Salt and Ascorbic Acid",120,50,6,5,6,1,bag
Crunch Pak,Organic Apple Slices,,,35,0,0,0,0,1,bag
Philadelphia,"Cream Cheese, Fat Free",Fat Free,"Protein Concentrated Skim Milk, Cultured Skim Milk, Skim Milk, Contains Less than 2% of Sodium Tripolyphosphate,Ingredients Not in Regular Cream Cheese, Sugar,Ingredients Not in Regular Cream Cheese,  Xanthan Gum, Pasteurized Milk and Cream,Trivial Source of Fat, Salt,  Artificial Color,Ingredients Not in Regular Cream Cheese, Carrageenan, Potassium Sorbate,Ingredients Not in Regular Cream Cheese, and Calcium Propionate,Ingredients Not in Regular Cream Cheese as Preservatives, Cheese Culture, Sodium Phosphate,Ingredients in Regular Cream Cheese, Artificial Flavor,Ingredients in Regular Cream Cheese, Carob Bean Gum, Vitamin A Palmitate",30,0,0,0,8,1,oz
Tuf,Bread Pudding Mix,,"Sugar, Coconut Oil, Corn Syrup Solids, Egg Yolk Solids, Egg White Solids, Nonfat Dry Milk and/or Sodium Caseinate, Artificial Flavor, Calcium & Potassium Phosphate, Sodium Stearoyl Lactylate, Soy Lecithin, Annatto,Color, Mono & Diglycerides",150,35,4,3,16,3,tbsp dry
Campbell's,"SpaghettiOs, Meatballs",Meatballs,"Water, Tomato Puree,Water, Tomato Paste, Meatballs,Beef, Pork, Water, Bread Crumbs,Enriched Flour,Wheat Flour, Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid, Dextrose, Salt, Yeast, Soybean Oil, Soy Protein Concentrate, Salt, Dehydrated Onion, Dehydrated Garlic, Beef Flavor,Beef Stock, Flavoring, Salt, Spice Extract, Enriched Macaroni Product with Added Calcium and Vitamin D,Wheat Flour, Calcium Phosphate, Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid, Vitamin D,All Nutrients in Excess of Standard, Enriched Macaroni Product,Wheat Flour, Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid, Contains Less than 2% of: Sugar, Carrot Juice Concentrate, Salt, Enzyme Modified Cheddar Cheese,Cheddar Cheese,Cultured Milk, Salt, Enzymes, Calcium Chloride, Water, Disodium Phosphate, Enzymes, Potassium Chloride, Vegetable Oil, Enzyme Modified Butter,Milk, Yeast Extract, Flavoring, Ascorbic Acid, Citric Acid, Nonfat Dry Milk, Malic Acid, Succinic Acid",190,50,6,2,1,1,can
Stefano Foods,"Panini, Italian Style",Italian Style,"Dough: Enriched Wheat Flour,Wheat Flour, and 2% or Less of Niacin, Iron, Thiamin, Mononitrate, Riboflavin, Folic Acid and Enzymes, Water, Soybean Oil, Dough Conditioner,Salt, Partially Hydrogenated Soybean Oil, Dextrose, Wheat Flour, Mono and Diglycerides, Ascorbic Acid, L-Cysteine, Yeast,Yeast, Starch, 1% or Less of Sorbitan Monostearate by Weight, and May Contain Ascorbic Acid Filling: Ham Water Added,Cured with Water, Contains 2% or Less of Dextrose, Potassium Lactate, Salt, Sodium Erythorbate, Sodium Nitrite, Sodium Phosphate, Browned in Vegetable Oil, Provolone Cheese,Pasteurized Milk, Cultures, Salt, Enzymes, Pepperoni,Pork, Beef, Salt, Contains 2% or Less of Water, Dextrose, Natural Spices, Oleoresin of Paprika, Lactic Acid Starter Culture, Garlic Powder, Sodium Nitrite, BHA, BHT, Citric Acid, Salami,Beef and Pork, Salt, Contains 2% or Less of Dextrose, Water, Natural Spices, Garlic Powder, Sodium Ascorbate, Lactic Acid Starter Culture, Sodium Nitrite, BHA, BHT, Citric Acid Topping Mix: Romano Cheese,Grated Imported Romano Cheese,Aged Over 8 Months Produced from Sheep's Milk, Cheese Cultures, Salt, Rennet, Parsley, Oregano, Bread Crumbs,Bleached Flour, Water, Partially Hydrogenated Vegetable Oil,Soybean, Cottonseed and/or Canola, Salt, Yeast, Contains 2% or Less of the Following: Sugar, Dextrose, Cornmeal,Niacin, Iron, Thiamin, Mononitrate, Riboflavin, Folic Acid",390,190,21,8,2,0.5,panini
Sabra,Roasted Pine Nut Hummus,Roasted Pine Nut,"Cooked Chickpeas,Chick Peas,Garbanzos, Water, Tahini,Ground Sesame, Soybean Oil, Garlic, Salt, Citric Acid, Red Bell Pepper, Pine Nuts, Potassium Sorbate Added to Maintain Freshness, Spices, Natural Flavors Gluten free",80,50,6,1,10,2,tbsp
Crowley,"Nonfat Yogurt, Lemon",Lemon,"Cultured Pasteurized Nonfat Milk, Whey Protein Concentrate, Modified Food Starch, Whey, Lemon Flavor,preserved with Potassium Sorbate, Aspartame, Gelatin, Citric Acid, and Turmeric,for Color",100,0,0,0,1,1,ct
Eclipse,"Gum, Sugarfree, Polar Ice, Big E Pak","Sugarfree, Polar Ice, Big E Pak","Made of: Sorbitol, Maltitol, Gum Base, Natural and Artificial Flavors, Acacia; Less than 2% of: Glycerol, Aspartame, Soy Lecithin, Color,Titanium Dioxide, Acesulfame K, Carnauba Wax, BHT,to Maintain Freshness",5,0,0,0,30,2,pieces
KC Masterpiece,"Barbecue Sauce, Hickory",Hickory,"Tomato Puree,Water, Tomato Paste, High Fructose Corn Syrup, Molasses, Vinegar, Salt, Less than 2% of: Spices, Natural Hickory Smoke Flavor, Modified Food Starch, Natural Flavors, Salt,  Xanthan Gum, Caramel Color, Dried Onion, Dried Garlic, Turmeric, Paprika Extracts",60,0,0,0,22,2,tbsp
Tofurky,"Andouille, Artisan, Cajun-Style","Artisan, Cajun-Style","Vital Wheat Gluten, Water, Organic Tofu,Water, Organic Soybeans, Magnesium Chloride, Calcium Chloride, Expeller Pressed Non-Genetically Engineered Canola Oil, Wheat Flour, Wheat Berries, Poblano Peppers, Shoyu Soy Sauce,Water, Non-Genetically Engineered Soybeans, Wheat, Salt, Culture, Garlic Puree, Granulated Garlic, Organic Cane Sugar, Potassium Chloride, Paprika, Annatto, Spices, Natural Vegetarian Flavors, Oat Fiber, Sea Salt, Natural Smoke Flavor",270,100,12,1,4,3.5,oz
Marie Callender's Grocery,Turkey Pot Pie,,"Filling: Water, Cooked Turkey Breast,Turkey Breast, Water, Isolated Soy Protein Product,Isolated Soy Protein, Modified Food Starch, Starch, Carrageenan, Soy Lecithin, Salt, Dextrose, Chicken Broth Powder,Maltodextrin, Chicken Broth, Salt, Flavors, Fructose, Flavoring,Spice Extractives with Polysorbate 80, Canola Oil, Soybean Oil, Flavor, Carrots, Peas, Contains 2% or Less of Each of the Following: Celery, Modified Corn Starch, Heavy Whipping Cream, Onions, Rendered Chicken Fat, Salt, Turkey Flavor,Turkey Broth, Turkey Fat, Salt, Flavor, Spices, Chicken Broth Powder,Maltodextrin, Chicken Broth, Salt, Flavors, Nonfat Dry Milk, Sugar, Methylcellulose Gum, Spices, Mono- and Diglycerides, Turmeric Crust: Wheat Flour Enriched with,Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Partially Hydrogenated Soybean and Cottonseed Oil with TBHQ and Citric Acid, Water, Dairy Product Solids, Salt, Caramel Color",630,330,36,14,4,1,pie
Cafe Bistro,Dark Chocolate Covered Gingerbread Hearts,,,100,20,2,1.5,10,2,pieces
Laney Haney,Clover Honey,,,60,0,0,0,29,1,tbsp
Taste of Inspirations,"Nonfat Greek Yogurt, Coconut Flavored",,,120,0,0,0,1,1,container
Michoacana,"Bars, Coconut",Coconut,"Milk Fat and Non Fat Milk, Sugar, Corn Syrup, Shredded Coconut,Coconut, Sugar, Propylene Glycol, Guar Gum, Xanthan Gum, Mono and Diglycerides, Cellulose Gum, Polysorbate 80, Carrageenan, Natural and Artificial Flavors",180,77,10,7,6,1,bar
Pepperidge Farm,"Bread, Breakfast, Raisin & Grains","Breakfast, Raisin & Grains","Whole Wheat Flour, Unbromated Unbleached Enriched Wheat Flour,Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamin Mononitrate,Vitamin B1, Riboflavin,Vitamin B2, Folic Acid, Water, Wheat Gluten, High Fructose Corn Syrup, Sunflower Seeds, Yeast, Oat Fiber, Wheat Gluten, Sugar, Blueberries, Contains 2 Percent or Less of; Oats, Nonfat Yogurt,Adds a Trivial Amount of Cholesterol,Milk, Soybean Oil, Calcium Sulfate, Salt, Honey, Cinnamon, Dextrose, Wheat Flour, Calcium Propionate,to Retard Spoilage, Datem,Dough Conditioner, Vegetable Mono and Diglycerides, Wheat Starch, Soy Lecithin, Enzymes, Natural Flavors and Sucralose",100,15,1,0,10,1,slice
GFS,Mini Pretzel Twists,,,110,10,1,0,32,17,pieces
Breakthrough Engineered Nutrition,"CarbSlim Bites, Peanut Butter Crunch",Peanut Butter Crunch,"Peanut Butter,Fractionated Palm Kernel Oil, Inulin, Erythritol, Milk Protein Isolate, Partially Defatted Peanut Flour, Whey, Dry Roasted Peanuts, Soy Lecithin, Salt, and Sucralose, Milk Chocolate,Fractionated Palm Kernel Oil, Inulin, Erythritol, Whole Milk Powder, Cocoa Butter Oil, Soy Lecithin, Natural Flavors, Salt, Sucralose, Isolated Soy Protein, Rice Flour, Cocoa",114,81,9,8,1.5,28,g
Maggiano's,House Salad Dressing,,"Corn Oil, Sugar, Soybean Oil, Extra Virgin Olive Oil, Sugar, Water, Vinegar, Red Wine Vinegar, Salt, Mustard Flour, Garlic, Spices, and Polysorbate,Emulsifier",210,200,22,3,11,2,tbsp
Mott's,Organic Applesauce,,,50,0,0,0,36,1,container
Giant,Tropical Fruit Medley,,,70,0,0,0,2,1.25,cups
Vesuvio,Pasta di Gragnano,,,210,10,1,0,9,0.75,cup dry
Gold Medal,"Flossugar, Blue Raspberry",,,50,0,0,0,104,0.5,oz
Scheckter's,"Energy Drink, Organic Energy",,"Sparkling  Filtered Water, Organic Raw Cane Sugar, Organic Lemon Juice,Fruit Juice From Concentrate, Organic Elderberry Juice,Fruit Juice From Concentrate, Organic Ginseng, OrganicEnergy,135 mg Caffeine,Organic Guarana, Green Tea & Raw Green Coffee Bean,11%",112,0,0,0,1,1,can
Santa Cruz,"Juice, White Grape",White Grape,"Filtered Water,Sufficient to Reconstitute, Organic White Grape Juice Concentrate Gluten free",160,0,0,0,4,8,fl oz
Rubicon,"Exotic Juice Drink, Guanabana",Guanabana,"Water, Guanabana Pulp, Sugar, Malic Acid, Guar and Xanthan Gum,Stabilizer, Natural and Simulated Flavours, Ascorbic Acid,Vitamin C",140,0,0,0,4,8.45,fl oz
Tai Pei,Grilled White Meat Chicken,,,100,25,3,1,4,0.75,cup
Golden Home,Ultra Thin Pizza Crust,,,130,15,1.5,0,9,1,slice
Hudsonville,"Ice Cream, Michigan Deer Traxx",,,170,90,10,5,14,0.5,cup
A-Treat,Orange Soda,,,120,0,0,0,2.5,8,fl oz
Farmer Boy Restaurant,Greek Dressing,,,120,63,7,1,16,2,tablespoon
Napoleon,"Baby Corn, Whole",Whole,"Baby Corn, Water, Salt",15,0,0,0,2,0.5,cup
Chabaso Bakery,Ciabatta Loaf,,"Enriched, Unbleached, Unbromated Flour,Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid, Water, Kosher Salt, Yeast",116,3,0,0,8,2,oz
Signatures,"Sandwich, Grilled Chicken",,,280,80,9,2,1,1,sandwich
Lloyd's Barbeque Company,Mild Buffalo Sauce with Seasoned Chicken Wings,,"Chicken Wings, Cayenne Pepper Sauce,Aged Cayenne Red Peppers, Vinegar, Salt, Garlic, Water, Partially Hydrogenated and Fractionated Soybean Oil, Contains 2% or Less of Seasoning Blend,Maltodextrin, Mono & Diglycerides, Natural Flavors, Potassium Sorbate, Sodium Benzoate, Corn Syrup Solids, Xanthan Gum, Propylene Glycol Alginate, Dehydrated Garlic, Dehydrated Onion, Sugar, Lemon Juice Solids, Guar Gum, Worcestershire Sauce Solids,,Molasses, Vinegar, Corn Syrup, Salt, Caramel Color, Garlic, Sugar, Spice, Tamarind, Natural Flavor, Spice, Artificial Flavor, Modified Cornstarch, Pepper Sauce,Distilled Vinegar, Red Pepper, Salt, Preservative Blend,Sodium Citrate, Sodium Diacetate, Salt, Cultured Dextrose, Propionic Acid, Sugar, Autolyzed Yeast, Flavoring, Dextrose, Sugar, Guar and Xanthan Gums, Sodium Phosphates, Sodium Bicarbonate, Disodium Inosinate and Disodium Guanylate, Nisin Preparation,Salt, Nisin",200,140,16,4,3,5,oz
Juanita's,Tortilla Chips,,"Stoneground Corn Masa Flour, Trace of Lime, Vegetable Oil,Canola Oil or Soybean Oil, Salt and Water",170,100,9,1,15,13,tortillas
3-Hour Diet,"Mealtime Shake, Delicious Vanilla",Delicious Vanilla,"Whole Milk, Water, Sucrose, Protein Blend,Nonfat Dry Milk, Milk Protein Concentrate, Calcium Caseinate, Whey Protein Concentrate, Soy Protein Isolate, Soy Protein Concentrate, Microcrystalline Cellulose, Natural and Artificial Flavors, Dipotassium Phosphate, Salt, Sucralose, Carageenan, Guar Gum, Gum Arabic, Soy Lecithin, Calcium and Potassium Salts,,Calcium Hydroxide, Citric Acid, Phosphoric Acid, Potassium Hydroxide, Vitamin A Palmitate, Vitamin D, Vitamin E Acetate, Ascorbic Acid,Vitamin C, Thiamin Mononitrate,Vitamin B1, Riboflavin,Vitamin B2, Manganese Sulfate, Pyridoxine HCL,Vitamin B6, Chromium Chloride, Cyanocobalamin,Vitamin B12, Niacinamide,Vitamin B3, Folic Acid, Pantothenic Acid, Biotin, Sodium Molybdate, and Sodium Selenate",200,45,5,3,4,1,package
Red Baron,"Pizza Pouches, Meat-Trio",,"Enriched Flour,Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Low Moisture Part Skim Mozzarella Cheese,Cultured Pasteurized Part Skim Milk, Salt, Enzymes, Water, Tomatoes,Water, Tomato Paste, Cooked Ham, Water, and Isolated Soy Protein Product, Natural Hickory Smoke Flavor Added,Ham, Water, Isolated Soy Protein, Dextrose, Salt, Corn Syrup Solids, Sodium Phosphate, Smoke Flavorings, Sodium Erythorbate, Sodium Nitrite, Cooked Pizza Topping,Sausage,Pork, Beef, Water, Spices, Salt, Sugar, Garlic Powder,Water, Textured Vegetable Protein,Soy Flour, Salt, Dough Concentrate,Enriched Flour,Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Rice Flour, Dried Whey Partially Hydrogenated Soybean Oil, Leavening,Sodium Acid, Pyrophosphate, Sodium Bicarbonate Pepperoni, Monocalcium Phosphate, Sugar, Salt, Powered Cellulose, Carboxymethyl Cellulose, Calcium Propionate,Added as a Preservative, Pepperoni,Pork and Beef, Salt, Spices, Dextrose, Lactic Acid Starter Culture, Natural Smoke Flavor, Flavoring, Oleoresin of Paprika, Sodium Nitrite, BHA, BHT, with Citric Acid Added to Help Protect Flavor, Soybean Oil, Contains 2 percent or less of modified Food Starch, Sugar, Salt, Yeast,Yeast, Sorbitan Monostearate, Ascorbic Acid, Spices, Maltodextrin, Flavoring,Autolyzed Yeast Extract, Salt, Maltodextrin, Soy Sauce,Wheat, Soybeans, Salt, Natural Flavor, Sugar, Onion Powder, Garlic Powder, Spice, Disodium Inosinate, Disodium Guanylate, Hydrolyzed Soy and Corn Protein, Paprika, Garlic Powder, Beet Powder",320,130,14,5,2,1,pc
Cream-O-Land,Skim Fat Free Milk,,,90,0,0,0,4,1,cup
Alicita,"Salsa, Twist of Greece, Medium","Twist of Greece, Medium","Diced Tomatoes, Crushed Tomatoes, Onions, Water, Apple Cider Vinegar, Jalapeno Peppers, Garlic, Cilantro, Sea Salt, Chili Pepper, Capers",10,0,0,0,11,2,tbsp
Barilla,Rotini,,"Semolina,Wheat, Grain and Legume Flour Blend,Grains and Legumes,Lentils, Chickpeas, Flaxseed, Barley, Oats, Spelt, Egg Whites, Oat Fiber, Durum Flour, Niacin, Iron,Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid",210,20,2,0,7,0.14,box
Saranac,"Hand-Crafted Soft Drinks, Shirley Temple Flavored",Shirley Temple Flavored,"Carbonated Water, High Fructose Corn Syrup, Natural & Artificial Flavors, Sodium Benzoate, Citric Acid, Aspartame, FD&C Red No 40 and FD&C Blue No 1",195,0,0,0,6,1,bottle
Werner,"All Natural Beef Jerky, Honey Glazed",,,90,10,1,0,3,1,oz
Kroger,"Cheese Snacks, Twists",Twists,"Pasteurized Part-Skim Milk, Cream and Skim Milk, Cheese Cultures, Salt, Annatto,for Color, Enzymes",80,50,6,3,12,1,pc
Bolthouse Farms,Green Goodness Fruit Juice Smoothie,,,260,2.7,0.3,0.1,1,450,ml
Entenmann's,"Mini Cakes, Creme Filled Chocolate, Cakes, Individual Servings","Cakes, Individual Servings","Sugar, Enriched Bleached Wheat Flour,Flour, Malted Barley Flour, reduced Iron, Niacin, Thiamin Mononitrate,b1, Riboflavin,B2, Folic Acid, Whole Milk Partially Hydrogenated Vegetable Shortening,Soybean, Cottonseed, Eggs, Nonfat Milk, Invert Sugar, Cocoa,Processed With Alkali, Chocolate Powder,Sugar, Chocolate Liquor, Dextrose, Corn Syrup, Glycerine, Butter, Natural & artificial Flavors, Mono- and Diglycerides, Leavening,Baking Soda, Sodium Aluminum Phosphate, Modified Cornstarch, Salt, Water, Potassium Sorbate,Preservative, Dextrose, Xanthan Gum, Calcium Carbonate, Calcium Sulfate, Soy Lecithin, Agar, Pectin, Cream Of Tartar, Sodium Aluminum Sulfate, Artificial Color, Caramel Color",220,90,10,3,6,1,pc
Stonemill,Sourdough Bread,,,190,31.5,3.5,0.4,0,2,slices
Old Orchard,Apple Juice,,"Filtered Water,Only sufficient to reconstitute Apple Juice Concentrate, Apple Juice, Apple Juice Concentrate, Calcium Lactate, Ascorbic Acid,Vitamin C",120,0,0,0,16,8,fl oz
Nature's Promise,"Soymilk, Organic, Unsweetened",,,70,35,4,0.5,4,1,cup
Marie Callender's Grocery,Lattice Apple Pie,,"Filling: Apples, Water, Sugar, Modified Food Starch, Salt, Spice, Citric Acid Crust: Enriched Wheat Flour,Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Vegetable Shortening,Partially Hydrogenated Soybean Oil, Water, Dextrose, Salt, Sodium Metabisulfite Sugar Topping: Sugar",330,160,18,4,10,0.1,pie
George's Bakery,Syrian Lebanese Bread,,,70,6,0.6,0,4,1,pc
Raw Revolution,"Food Bar, Organic Live Raspberry & Chocolate 12 Bars",Organic Live Raspberry & Chocolate 12 Bars,"Cashews*, Sunflower Seeds*, Agave Nectar*, Dates*, Cocoa Processed With Alkali*, Almonds*, Raspberry Powder*, Sprouted Flax Seeds* Contains Nuts",260,130,15,2,12,62,G
Smithfield,"Sausage, Smoked",Smoked,"Pork, Water, Beef, Corn Syrup, Salt, Contains 2% or Less Flavorings, Dextrose, Sodium Phosphate, Sodium Erythorbate, Sodium Nitrite",280,210,23,8,5,1,link
Amoretti,"Premium Syrup, Peppermint",,,35,0,0,0,94,1,pump
Kitchen Table Bakers,"Parmesan Crisps, Rosemary",Rosemary,"Pasteurized Part Skim Milk, Rosemary, Cheese Cultures, Salt, Non-Animal Rennet Gluten free",80,50,6,3,6,3,crisps
Simply Enjoy,"Brownies, Salted Caramel Brownies",,,540,220,25,14,2,1,dessert
Tasty Bites,Party Mix,,,140,30,3,0,1,1,packet
Arizona,"Green Tea, Citrus",Citrus,"Performance Blend: Glutamine, L-Valine, L-Leucine, L-Iso Leucine, Wild Green Oat Extract, Rhodiola Rosea, Acetyl L Carnitine, Ginkgo Biloba, Pomegranate Extract, Taurine, Kola Nut Extract, N Acetyl L Tyrosine, Guarana, Bacopa Monniera Extract, Resveratrol, DMAE, Choline Bitartrate, Phosphatidyl Serine, Vinpocetine Other Ingredients: Premium Brewed Green Tea Using Filtered Water, Pear Juice from Concentrate, Sugar, Apple Juice from Concentrate, Honey, Phosphatidyl Serine, Natural Flavors, Mango Puree, Citric Acid, Peach Juice from Concentrate, Beta Carotene for Color, Sucralose, Niacinamide, Gum Acacia, Acesulfame Potassium, D Calcium Pantothenate, Pyridoxine HCl, Folic Acid, Cyanocobalamin, Riboflavin, Ester Gum",10,0,0,0,1,2,fl oz
Blue Plate,"Mayonnaise, Light",Light,"Water, Soybean Oil, Egg Yolks, Modified Food Starch, Distilled Vinegar, Sugar, Salt, Xanthan Gum, Gellan Gum, Potassium Sorbate And Edta As Preservatives, Natural Flavor, Beta Carotene And Tocopherols,Vitamin E Contains Egg",45,45,5,0,60,14,G
Wegmans,"Cereal, Fiber Essentials",Fiber Essentials,"Corn Bran, Whole Grain Wheat, Wheat Bran, Color Added, Canola Oil, Sodium Bicarbonate, Salt, Aspartame,Phenylketonurics: Contains Phenylalanine, Vitamin E,Mixed Tocopherols Added to Preserve Freshness Vitamins and Minerals: Calcium Carbonate, Zinc Oxide and Reduced Iron,Mineral Nutrients, Sodium Ascorbate, Niacin, Vitamin B6,Pyridoxine Hydrochloride, Vitamin B2,Riboflavin, Vitamin B1,Thiamin Mononitrate, Folic Acid, Vitamin B12",60,10,1,0,15,0.5,cup
Nabisco,"Pretzels, Yogurt Flavored, Mister Salty","Yogurt Flavored, Mister Salty","Yogurt Flavored Coating,Sugar, Palm Kernel Oil, Milk, Yogurt Powder,Cultured Whey Protein Concentrate, Cultured Skim Milk, Yogurt Cultures, Color Added, Soy Lecithin, Salt, Unbleached Enriched Flour,Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate {Vitamin  B1}, Riboflavin {Vitamin B2}, Folic Acid, Salt, Corn and/or Canola and/or Cottonseed and/or Soybean Oil, Corn Syrup, Baking Soda, Yeast",100,35,4,3,6,1,package
Black Diamond,Cheddar Slices,,,35,9,1,1,0,1,slice
Fratelli Beretta,Pancetta,,"Pork Belly, Salt, and Less than 2% of the Following: Natural Flavorings, Sugar, Sodium Nitrate, Sodium Ascorbate, Sodium Nitrite, Lactic Acid Starter Culture",120,60,11,4,4,1,oz
Old Wessex Ltd.,Mandarin Oranges,,,45,0,0,0,3.5,0.5,cup
Roundy's,"Greek Nonfat Yogurt, Traditional, Plain",,,130,0,0,0,4,1,cup
Mrs. Barr's Natural Foods,Granola,,,130,60,7,0.5,12,0.25,cup
Zoom,"Energy Chews Dietary Supplement, Cherry",,,40,5,1,0,30,2,chews
Planters,"Peanuts, Heat",Heat,"Peanuts, Peanut and/or Cottonseed Oil, Salt, Spices, Dextrose, Onion and Tomato and Garlic Powders, Yellow Corn Flour, Monosodium Glutamate,Flavor Enhancer, Paprika Extract,Vegetable Color",290,220,25,3,1,1,package
